index_code,code,index_name,name
000009,600004,上证380,白云机场
000009,600006,上证380,东风汽车
000009,600007,上证380,中国国贸
000009,600012,上证380,皖通高速
000009,600020,上证380,中原高速
000009,600026,上证380,中远海能
000009,600027,上证380,华电国际
000009,600038,上证380,中直股份
000009,600039,上证380,四川路桥
000009,600053,上证380,九鼎投资
000009,600054,上证380,黄山旅游
000009,600056,上证380,中国医药
000009,600062,上证380,华润双鹤
000009,600072,上证380,中船科技
000009,600073,上证380,上海梅林
000009,600075,上证380,新疆天业
000009,600093,上证380,易见股份
000009,600094,上证380,大名城
000009,600105,上证380,永鼎股份
000009,600114,上证380,东睦股份
000009,600116,上证380,三峡水利
000009,600122,上证380,宏图高科
000009,600123,上证380,兰花科创
000009,600125,上证380,铁龙物流
000009,600138,上证380,中青旅
000009,600141,上证380,兴发集团
000009,600143,上证380,金发科技
000009,600161,上证380,天坛生物
000009,600162,上证380,香江控股
000009,600166,上证380,福田汽车
000009,600167,上证380,联美控股
000009,600171,上证380,上海贝岭
000009,600172,上证380,黄河旋风
000009,600175,上证380,美都能源
000009,600176,上证380,中国巨石
000009,600180,上证380,瑞茂通
000009,600183,上证380,生益科技
000009,600185,上证380,格力地产
000009,600188,上证380,兖州煤业
000009,600197,上证380,伊力特
000009,600200,上证380,江苏吴中
000009,600201,上证380,生物股份
000009,600206,上证380,有研新材
000009,600210,上证380,紫江企业
000009,600216,上证380,浙江医药
000009,600230,上证380,沧州大化
000009,600231,上证380,凌钢股份
000009,600233,上证380,圆通速递
000009,600236,上证380,桂冠电力
000009,600239,上证380,云南城投
000009,600240,上证380,华业资本
000009,600252,上证380,中恒集团
000009,600255,上证380,梦舟股份
000009,600258,上证380,首旅酒店
000009,600260,上证380,凯乐科技
000009,600261,上证380,阳光照明
000009,600269,上证380,赣粤高速
000009,600270,上证380,外运发展
000009,600273,上证380,嘉化能源
000009,600277,上证380,亿利洁能
000009,600280,上证380,中央商场
000009,600284,上证380,浦东建设
000009,600285,上证380,羚锐制药
000009,600295,上证380,鄂尔多斯
000009,600299,上证380,安迪苏
000009,600305,上证380,恒顺醋业
000009,600310,上证380,桂东电力
000009,600312,上证380,平高电气
000009,600315,上证380,上海家化
000009,600323,上证380,瀚蓝环境
000009,600325,上证380,华发股份
000009,600326,上证380,西藏天路
000009,600329,上证380,中新药业
000009,600335,上证380,国机汽车
000009,600337,上证380,美克家居
000009,600338,上证380,西藏珠峰
000009,600343,上证380,航天动力
000009,600345,上证380,长江通信
000009,600346,上证380,XD恒力股
000009,600348,上证380,阳泉煤业
000009,600350,上证380,山东高速
000009,600352,上证380,浙江龙盛
000009,600363,上证380,联创光电
000009,600366,上证380,宁波韵升
000009,600372,上证380,中航电子
000009,600377,上证380,宁沪高速
000009,600380,上证380,健康元
000009,600387,上证380,海越能源
000009,600388,上证380,龙净环保
000009,600391,上证380,航发科技
000009,600392,上证380,盛和资源
000009,600393,上证380,粤泰股份
000009,600395,上证380,盘江股份
000009,600398,上证380,海澜之家
000009,600400,上证380,红豆股份
000009,600409,上证380,三友化工
000009,600410,上证380,华胜天成
000009,600415,上证380,小商品城
000009,600416,上证380,湘电股份
000009,600418,上证380,江淮汽车
000009,600420,上证380,现代制药
000009,600422,上证380,昆药集团
000009,600426,上证380,华鲁恒升
000009,600428,上证380,中远海特
000009,600439,上证380,瑞贝卡
000009,600446,上证380,金证股份
000009,600452,上证380,涪陵电力
000009,600459,上证380,贵研铂业
000009,600460,上证380,士兰微
000009,600477,上证380,杭萧钢构
000009,600483,上证380,福能股份
000009,600486,上证380,扬农化工
000009,600487,上证380,亨通光电
000009,600490,上证380,鹏欣资源
000009,600491,上证380,龙元建设
000009,600495,上证380,晋西车轴
000009,600498,上证380,烽火通信
000009,600499,上证380,科达洁能
000009,600500,上证380,中化国际
000009,600502,上证380,安徽水利
000009,600507,上证380,方大特钢
000009,600511,上证380,国药股份
000009,600517,上证380,置信电气
000009,600521,上证380,华海药业
000009,600525,上证380,长园集团
000009,600526,上证380,菲达环保
000009,600531,上证380,豫光金铅
000009,600536,上证380,中国软件
000009,600545,上证380,卓郎智能
000009,600548,上证380,深高速
000009,600551,上证380,时代出版
000009,600557,上证380,康缘药业
000009,600559,上证380,老白干酒
000009,600562,上证380,国睿科技
000009,600563,上证380,法拉电子
000009,600565,上证380,迪马股份
000009,600566,上证380,济川药业
000009,600567,上证380,山鹰纸业
000009,600568,上证380,中珠医疗
000009,600572,上证380,康恩贝
000009,600577,上证380,精达股份
000009,600578,上证380,京能电力
000009,600580,上证380,卧龙电气
000009,600582,上证380,天地科技
000009,600583,上证380,海油工程
000009,600584,上证380,长电科技
000009,600587,上证380,新华医疗
000009,600594,上证380,益佰制药
000009,600596,上证380,新安股份
000009,600597,上证380,光明乳业
000009,600600,上证380,青岛啤酒
000009,600611,上证380,大众交通
000009,600612,上证380,老凤祥
000009,600614,上证380,鹏起科技
000009,600623,上证380,华谊集团
000009,600626,上证380,申达股份
000009,600633,上证380,浙数文化
000009,600635,上证380,大众公用
000009,600641,上证380,万业企业
000009,600642,上证380,申能股份
000009,600648,上证380,外高桥
000009,600655,上证380,豫园股份
000009,600657,上证380,信达地产
000009,600661,上证380,新南洋
000009,600663,上证380,陆家嘴
000009,600664,上证380,哈药股份
000009,600667,上证380,太极实业
000009,600668,上证380,尖峰集团
000009,600673,上证380,东阳光科
000009,600674,上证380,川投能源
000009,600682,上证380,南京新百
000009,600684,上证380,珠江实业
000009,600685,上证380,中船防务
000009,600687,上证380,刚泰控股
000009,600693,上证380,东百集团
000009,600694,上证380,大商股份
000009,600708,上证380,光明地产
000009,600711,上证380,盛屯矿业
000009,600717,上证380,天津港
000009,600720,上证380,祁连山
000009,600729,上证380,重庆百货
000009,600742,上证380,一汽富维
000009,600743,上证380,华远地产
000009,600748,上证380,上实发展
000009,600750,上证380,江中药业
000009,600754,上证380,锦江股份
000009,600755,上证380,厦门国贸
000009,600756,上证380,浪潮软件
000009,600757,上证380,长江传媒
000009,600758,上证380,红阳能源
000009,600763,上证380,通策医疗
000009,600765,上证380,中航重机
000009,600779,上证380,水井坊
000009,600782,上证380,新钢股份
000009,600787,上证380,中储股份
000009,600801,上证380,华新水泥
000009,600803,上证380,新奥股份
000009,600811,上证380,东方集团
000009,600814,上证380,杭州解百
000009,600820,上证380,隧道股份
000009,600823,上证380,世茂股份
000009,600826,上证380,兰生股份
000009,600828,上证380,茂业商业
000009,600829,上证380,人民同泰
000009,600835,上证380,上海机电
000009,600838,上证380,上海九百
000009,600846,上证380,同济科技
000009,600850,上证380,华东电脑
000009,600856,上证380,中天能源
000009,600859,上证380,王府井
000009,600862,上证380,中航高科
000009,600863,上证380,内蒙华电
000009,600872,上证380,中炬高新
000009,600874,上证380,创业环保
000009,600879,上证380,航天电子
000009,600881,上证380,亚泰集团
000009,600885,上证380,宏发股份
000009,600897,上证380,厦门空港
000009,600917,上证380,重庆燃气
000009,600933,上证380,爱柯迪
000009,600965,上证380,福成股份
000009,600967,上证380,内蒙一机
000009,600970,上证380,中材国际
000009,600971,上证380,恒源煤电
000009,600973,上证380,宝胜股份
000009,600975,上证380,新五丰
000009,600978,上证380,宜华生活
000009,600986,上证380,科达股份
000009,600987,上证380,航民股份
000009,600988,上证380,赤峰黄金
000009,600990,上证380,四创电子
000009,600993,上证380,马应龙
000009,600996,上证380,贵广网络
000009,600998,上证380,九州通
000009,601000,上证380,唐山港
000009,601001,上证380,大同煤业
000009,601002,上证380,晋亿实业
000009,601003,上证380,柳钢股份
000009,601015,上证380,陕西黑猫
000009,601016,上证380,节能风电
000009,601019,上证380,山东出版
000009,601020,上证380,华钰矿业
000009,601021,上证380,春秋航空
000009,601058,上证380,赛轮金宇
000009,601069,上证380,西部黄金
000009,601098,上证380,中南传媒
000009,601100,上证380,恒立液压
000009,601127,上证380,小康股份
000009,601128,上证380,常熟银行
000009,601139,上证380,深圳燃气
000009,601158,上证380,重庆水务
000009,601168,上证380,西部矿业
000009,601199,上证380,江南水务
000009,601200,上证380,上海环境
000009,601222,上证380,林洋能源
000009,601231,上证380,环旭电子
000009,601233,上证380,桐昆股份
000009,601311,上证380,骆驼股份
000009,601333,上证380,广深铁路
000009,601368,上证380,绿城水务
000009,601515,上证380,东风股份
000009,601567,上证380,三星医疗
000009,601588,上证380,北辰实业
000009,601595,上证380,上海电影
000009,601636,上证380,旗滨集团
000009,601666,上证380,平煤股份
000009,601678,上证380,滨化股份
000009,601689,上证380,拓普集团
000009,601789,上证380,宁波建工
000009,601799,上证380,星宇股份
000009,601811,上证380,新华文轩
000009,601858,上证380,中国科传
000009,601877,上证380,正泰电器
000009,601880,上证380,大连港
000009,601890,上证380,亚星锚链
000009,601908,上证380,京运通
000009,601958,上证380,金钼股份
000009,601966,上证380,玲珑轮胎
000009,603000,上证380,人民网
000009,603007,上证380,花王股份
000009,603008,上证380,喜临门
000009,603019,上证380,中科曙光
000009,603025,上证380,大豪科技
000009,603056,上证380,德邦股份
000009,603060,上证380,国检集团
000009,603077,上证380,和邦生物
000009,603080,上证380,新疆火炬
000009,603098,上证380,森特股份
000009,603103,上证380,横店影视
000009,603106,上证380,恒银金融
000009,603108,上证380,润达医疗
000009,603111,上证380,康尼机电
000009,603113,上证380,金能科技
000009,603118,上证380,共进股份
000009,603126,上证380,中材节能
000009,603128,上证380,华贸物流
000009,603165,上证380,荣晟环保
000009,603168,上证380,莎普爱思
000009,603169,上证380,兰石重装
000009,603180,上证380,金牌厨柜
000009,603188,上证380,ST亚邦
000009,603198,上证380,迎驾贡酒
000009,603225,上证380,新凤鸣
000009,603228,上证380,景旺电子
000009,603233,上证380,大参林
000009,603239,上证380,浙江仙通
000009,603258,上证380,电魂网络
000009,603288,上证380,海天味业
000009,603298,上证380,杭叉集团
000009,603300,上证380,华铁科技
000009,603306,上证380,华懋科技
000009,603328,上证380,依顿电子
000009,603337,上证380,杰克股份
000009,603338,上证380,浙江鼎力
000009,603339,上证380,四方科技
000009,603355,上证380,莱克电气
000009,603357,上证380,设计总院
000009,603358,上证380,华达科技
000009,603363,上证380,傲农生物
000009,603368,上证380,柳药股份
000009,603369,上证380,今世缘
000009,603387,上证380,基蛋生物
000009,603421,上证380,鼎信通讯
000009,603444,上证380,吉比特
000009,603515,上证380,欧普照明
000009,603517,上证380,绝味食品
000009,603533,上证380,掌阅科技
000009,603556,上证380,海兴电力
000009,603567,上证380,珍宝岛
000009,603568,上证380,伟明环保
000009,603569,上证380,长久物流
000009,603579,上证380,荣泰健康
000009,603585,上证380,苏利股份
000009,603588,上证380,高能环境
000009,603595,上证380,XR东尼电
000009,603599,上证380,广信股份
000009,603600,上证380,永艺股份
000009,603603,上证380,博天环境
000009,603609,上证380,禾丰牧业
000009,603612,上证380,索通发展
000009,603618,上证380,杭电股份
000009,603619,上证380,中曼石油
000009,603626,上证380,科森科技
000009,603628,上证380,清源股份
000009,603639,上证380,海利尔
000009,603658,上证380,安图生物
000009,603660,上证380,苏州科达
000009,603669,上证380,灵康药业
000009,603686,上证380,龙马环卫
000009,603707,上证380,健友股份
000009,603711,上证380,香飘飘
000009,603728,上证380,鸣志电器
000009,603730,上证380,岱美股份
000009,603737,上证380,三棵树
000009,603757,上证380,大元泵业
000009,603766,上证380,隆鑫通用
000009,603776,上证380,永安行
000009,603798,上证380,康普顿
000009,603803,上证380,瑞斯康达
000009,603806,上证380,福斯特
000009,603816,上证380,顾家家居
000009,603818,上证380,曲美家居
000009,603833,上证380,欧派家居
000009,603848,上证380,好太太
000009,603861,上证380,白云电器
000009,603866,上证380,桃李面包
000009,603868,上证380,飞科电器
000009,603877,上证380,太平鸟
000009,603881,上证380,数据港
000009,603883,上证380,老百姓
000009,603885,上证380,吉祥航空
000009,603888,上证380,新华网
000009,603895,上证380,天永智能
000009,603898,上证380,好莱客
000009,603899,上证380,晨光文具
000009,603929,上证380,亚翔集成
000009,603939,上证380,益丰药房
000009,603959,上证380,百利科技
000009,603989,上证380,艾华集团
000009,603997,上证380,继峰股份
000010,600000,上证180,浦发银行
000010,600008,上证180,首创股份
000010,600009,上证180,上海机场
000010,600010,上证180,包钢股份
000010,600015,上证180,华夏银行
000010,600016,上证180,民生银行
000010,600018,上证180,上港集团
000010,600019,上证180,宝钢股份
000010,600021,上证180,上海电力
000010,600023,上证180,浙能电力
000010,600025,上证180,华能水电
000010,600028,上证180,中国石化
000010,600029,上证180,南方航空
000010,600030,上证180,中信证券
000010,600031,上证180,三一重工
000010,600036,上证180,招商银行
000010,600048,上证180,保利地产
000010,600050,上证180,中国联通
000010,600060,上证180,海信电器
000010,600061,上证180,国投资本
000010,600066,上证180,宇通客车
000010,600068,上证180,葛洲坝
000010,600079,上证180,人福医药
000010,600085,上证180,同仁堂
000010,600089,上证180,特变电工
000010,600100,上证180,同方股份
000010,600104,上证180,上汽集团
000010,600109,上证180,国金证券
000010,600111,上证180,北方稀土
000010,600115,上证180,东方航空
000010,600118,上证180,中国卫星
000010,600153,上证180,建发股份
000010,600155,上证180,华创阳安
000010,600158,上证180,中体产业
000010,600177,上证180,雅戈尔
000010,600196,上证180,复星医药
000010,600208,上证180,新湖中宝
000010,600219,上证180,南山铝业
000010,600266,上证180,北京城建
000010,600271,上证180,航天信息
000010,600276,上证180,恒瑞医药
000010,600291,上证180,西水股份
000010,600297,上证180,广汇汽车
000010,600298,上证180,安琪酵母
000010,600309,上证180,万华化学
000010,600332,上证180,白云山
000010,600340,上证180,华夏幸福
000010,600362,上证180,江西铜业
000010,600373,上证180,中文传媒
000010,600383,上证180,金地集团
000010,600406,上证180,国电南瑞
000010,600435,上证180,北方导航
000010,600436,上证180,片仔癀
000010,600438,上证180,通威股份
000010,600466,上证180,蓝光发展
000010,600482,上证180,中国动力
000010,600489,上证180,中金黄金
000010,600497,上证180,驰宏锌锗
000010,600503,上证180,华丽家族
000010,600516,上证180,方大炭素
000010,600518,上证180,康美药业
000010,600519,上证180,贵州茅台
000010,600522,上证180,中天科技
000010,600528,上证180,中铁工业
000010,600535,上证180,天士力
000010,600547,上证180,山东黄金
000010,600549,上证180,厦门钨业
000010,600570,上证180,恒生电子
000010,600585,上证180,海螺水泥
000010,600588,上证180,用友网络
000010,600598,上证180,北大荒
000010,600606,上证180,绿地控股
000010,600637,上证180,东方明珠
000010,600643,上证180,爱建集团
000010,600649,上证180,城投控股
000010,600660,上证180,福耀玻璃
000010,600688,上证180,上海石化
000010,600690,上证180,青岛海尔
000010,600699,上证180,均胜电子
000010,600703,上证180,三安光电
000010,600704,上证180,物产中大
000010,600705,上证180,中航资本
000010,600715,上证180,文投控股
000010,600737,上证180,中粮糖业
000010,600739,上证180,辽宁成大
000010,600741,上证180,华域汽车
000010,600760,上证180,中航沈飞
000010,600795,上证180,国电电力
000010,600804,上证180,鹏博士
000010,600809,上证180,山西汾酒
000010,600816,上证180,安信信托
000010,600827,上证180,百联股份
000010,600837,上证180,海通证券
000010,600867,上证180,通化东宝
000010,600884,上证180,杉杉股份
000010,600886,上证180,国投电力
000010,600887,上证180,伊利股份
000010,600893,上证180,航发动力
000010,600895,上证180,张江高科
000010,600900,上证180,长江电力
000010,600909,上证180,华安证券
000010,600919,上证180,江苏银行
000010,600926,上证180,杭州银行
000010,600958,上证180,东方证券
000010,600977,上证180,中国电影
000010,600999,上证180,招商证券
000010,601006,上证180,大秦铁路
000010,601009,上证180,南京银行
000010,601012,上证180,隆基股份
000010,601018,上证180,宁波港
000010,601088,上证180,中国神华
000010,601099,上证180,太平洋
000010,601108,上证180,财通证券
000010,601111,上证180,中国国航
000010,601116,上证180,三江购物
000010,601117,上证180,中国化学
000010,601155,上证180,新城控股
000010,601166,上证180,兴业银行
000010,601169,上证180,北京银行
000010,601186,上证180,中国铁建
000010,601198,上证180,东兴证券
000010,601211,上证180,国泰君安
000010,601212,上证180,白银有色
000010,601216,上证180,君正集团
000010,601225,上证180,陕西煤业
000010,601228,上证180,广州港
000010,601229,上证180,上海银行
000010,601238,上证180,广汽集团
000010,601288,上证180,农业银行
000010,601318,上证180,中国平安
000010,601328,上证180,交通银行
000010,601336,上证180,新华保险
000010,601360,上证180,三六零
000010,601375,上证180,中原证券
000010,601377,上证180,兴业证券
000010,601390,上证180,中国中铁
000010,601398,上证180,工商银行
000010,601555,上证180,东吴证券
000010,601600,上证180,中国铝业
000010,601601,上证180,中国太保
000010,601607,上证180,上海医药
000010,601611,上证180,中国核建
000010,601618,上证180,中国中冶
000010,601628,上证180,中国人寿
000010,601633,上证180,长城汽车
000010,601668,上证180,中国建筑
000010,601669,上证180,中国电建
000010,601688,上证180,华泰证券
000010,601699,上证180,潞安环能
000010,601718,上证180,际华集团
000010,601727,上证180,上海电气
000010,601766,上证180,中国中车
000010,601788,上证180,光大证券
000010,601800,上证180,中国交建
000010,601818,上证180,光大银行
000010,601828,上证180,美凯龙
000010,601838,上证180,成都银行
000010,601857,上证180,中国石油
000010,601878,上证180,浙商证券
000010,601881,上证180,中国银河
000010,601888,上证180,中国国旅
000010,601899,上证180,紫金矿业
000010,601901,上证180,方正证券
000010,601919,上证180,中远海控
000010,601933,上证180,永辉超市
000010,601939,上证180,建设银行
000010,601985,上证180,中国核电
000010,601988,上证180,中国银行
000010,601989,上证180,中国重工
000010,601992,上证180,金隅集团
000010,601997,上证180,贵阳银行
000010,601998,上证180,中信银行
000010,603160,上证180,汇顶科技
000010,603260,上证180,合盛硅业
000010,603305,上证180,旭升股份
000010,603589,上证180,口子窖
000010,603659,上证180,璞泰来
000010,603799,上证180,华友钴业
000010,603858,上证180,步长制药
000010,603993,上证180,洛阳钼业
000015,600004,红利指数,白云机场
000015,600011,红利指数,华能国际
000015,600015,红利指数,华夏银行
000015,600016,红利指数,民生银行
000015,600018,红利指数,上港集团
000015,600023,红利指数,浙能电力
000015,600027,红利指数,华电国际
000015,600028,红利指数,中国石化
000015,600033,红利指数,福建高速
000015,600036,红利指数,招商银行
000015,600048,红利指数,保利地产
000015,600066,红利指数,宇通客车
000015,600104,红利指数,上汽集团
000015,600177,红利指数,雅戈尔
000015,600183,红利指数,生益科技
000015,600269,红利指数,赣粤高速
000015,600312,红利指数,平高电气
000015,600325,红利指数,华发股份
000015,600350,红利指数,山东高速
000015,600376,红利指数,首开股份
000015,600383,红利指数,金地集团
000015,600398,红利指数,海澜之家
000015,600583,红利指数,海油工程
000015,600585,红利指数,海螺水泥
000015,600642,红利指数,申能股份
000015,600660,红利指数,福耀玻璃
000015,600674,红利指数,川投能源
000015,600704,红利指数,物产中大
000015,600741,红利指数,华域汽车
000015,600795,红利指数,国电电力
000015,600886,红利指数,国投电力
000015,600887,红利指数,伊利股份
000015,600894,红利指数,广日股份
000015,600900,红利指数,长江电力
000015,601006,红利指数,大秦铁路
000015,601009,红利指数,南京银行
000015,601088,红利指数,中国神华
000015,601158,红利指数,重庆水务
000015,601166,红利指数,兴业银行
000015,601288,红利指数,农业银行
000015,601328,红利指数,交通银行
000015,601398,红利指数,工商银行
000015,601601,红利指数,中国太保
000015,601668,红利指数,中国建筑
000015,601818,红利指数,光大银行
000015,601939,红利指数,建设银行
000015,601988,红利指数,中国银行
000015,601998,红利指数,中信银行
000015,603001,红利指数,奥康国际
000015,603328,红利指数,依顿电子
000016,600000,上证50,浦发银行
000016,600016,上证50,民生银行
000016,600019,上证50,宝钢股份
000016,600028,上证50,中国石化
000016,600029,上证50,南方航空
000016,600030,上证50,中信证券
000016,600036,上证50,招商银行
000016,600048,上证50,保利地产
000016,600050,上证50,中国联通
000016,600104,上证50,上汽集团
000016,600111,上证50,北方稀土
000016,600276,上证50,恒瑞医药
000016,600309,上证50,万华化学
000016,600340,上证50,华夏幸福
000016,600519,上证50,贵州茅台
000016,600547,上证50,山东黄金
000016,600585,上证50,海螺水泥
000016,600606,上证50,绿地控股
000016,600690,上证50,青岛海尔
000016,600703,上证50,三安光电
000016,600887,上证50,伊利股份
000016,600958,上证50,东方证券
000016,600999,上证50,招商证券
000016,601006,上证50,大秦铁路
000016,601088,上证50,中国神华
000016,601166,上证50,兴业银行
000016,601169,上证50,北京银行
000016,601186,上证50,中国铁建
000016,601211,上证50,国泰君安
000016,601229,上证50,上海银行
000016,601288,上证50,农业银行
000016,601318,上证50,中国平安
000016,601328,上证50,交通银行
000016,601336,上证50,新华保险
000016,601360,上证50,三六零
000016,601390,上证50,中国中铁
000016,601398,上证50,工商银行
000016,601601,上证50,中国太保
000016,601628,上证50,中国人寿
000016,601668,上证50,中国建筑
000016,601688,上证50,华泰证券
000016,601766,上证50,中国中车
000016,601800,上证50,中国交建
000016,601818,上证50,光大银行
000016,601857,上证50,中国石油
000016,601878,上证50,浙商证券
000016,601881,上证50,中国银河
000016,601988,上证50,中国银行
000016,601989,上证50,中国重工
000016,603993,上证50,洛阳钼业
000018,600000,180金融,浦发银行
000018,600015,180金融,华夏银行
000018,600016,180金融,民生银行
000018,600030,180金融,中信证券
000018,600036,180金融,招商银行
000018,600061,180金融,国投资本
000018,600109,180金融,国金证券
000018,600155,180金融,华创阳安
000018,600291,180金融,西水股份
000018,600643,180金融,爱建集团
000018,600705,180金融,中航资本
000018,600816,180金融,安信信托
000018,600837,180金融,海通证券
000018,600909,180金融,华安证券
000018,600919,180金融,江苏银行
000018,600926,180金融,杭州银行
000018,600958,180金融,东方证券
000018,600999,180金融,招商证券
000018,601009,180金融,南京银行
000018,601099,180金融,太平洋
000018,601108,180金融,财通证券
000018,601166,180金融,兴业银行
000018,601169,180金融,北京银行
000018,601198,180金融,东兴证券
000018,601211,180金融,国泰君安
000018,601229,180金融,上海银行
000018,601288,180金融,农业银行
000018,601318,180金融,中国平安
000018,601328,180金融,交通银行
000018,601336,180金融,新华保险
000018,601375,180金融,中原证券
000018,601377,180金融,兴业证券
000018,601398,180金融,工商银行
000018,601555,180金融,东吴证券
000018,601601,180金融,中国太保
000018,601628,180金融,中国人寿
000018,601688,180金融,华泰证券
000018,601788,180金融,光大证券
000018,601818,180金融,光大银行
000018,601838,180金融,成都银行
000018,601878,180金融,浙商证券
000018,601881,180金融,中国银河
000018,601901,180金融,方正证券
000018,601939,180金融,建设银行
000018,601988,180金融,中国银行
000018,601997,180金融,贵阳银行
000018,601998,180金融,中信银行
000019,600000,治理指数,浦发银行
000019,600004,治理指数,白云机场
000019,600006,治理指数,东风汽车
000019,600008,治理指数,首创股份
000019,600011,治理指数,华能国际
000019,600012,治理指数,皖通高速
000019,600017,治理指数,日照港
000019,600018,治理指数,上港集团
000019,600019,治理指数,宝钢股份
000019,600020,治理指数,中原高速
000019,600021,治理指数,上海电力
000019,600022,治理指数,山东钢铁
000019,600026,治理指数,中远海能
000019,600027,治理指数,华电国际
000019,600028,治理指数,中国石化
000019,600031,治理指数,三一重工
000019,600033,治理指数,福建高速
000019,600035,治理指数,楚天高速
000019,600036,治理指数,招商银行
000019,600037,治理指数,歌华有线
000019,600048,治理指数,保利地产
000019,600050,治理指数,中国联通
000019,600056,治理指数,中国医药
000019,600058,治理指数,五矿发展
000019,600059,治理指数,古越龙山
000019,600060,治理指数,海信电器
000019,600061,治理指数,国投资本
000019,600062,治理指数,华润双鹤
000019,600063,治理指数,皖维高新
000019,600064,治理指数,南京高科
000019,600066,治理指数,宇通客车
000019,600067,治理指数,冠城大通
000019,600068,治理指数,葛洲坝
000019,600085,治理指数,同仁堂
000019,600089,治理指数,特变电工
000019,600094,治理指数,大名城
000019,600098,治理指数,广州发展
000019,600100,治理指数,同方股份
000019,600104,治理指数,上汽集团
000019,600109,治理指数,国金证券
000019,600113,治理指数,浙江东日
000019,600115,治理指数,东方航空
000019,600116,治理指数,三峡水利
000019,600117,治理指数,西宁特钢
000019,600118,治理指数,中国卫星
000019,600123,治理指数,兰花科创
000019,600125,治理指数,铁龙物流
000019,600135,治理指数,乐凯胶片
000019,600138,治理指数,中青旅
000019,600141,治理指数,兴发集团
000019,600151,治理指数,航天机电
000019,600153,治理指数,建发股份
000019,600161,治理指数,天坛生物
000019,600166,治理指数,福田汽车
000019,600170,治理指数,上海建工
000019,600171,治理指数,上海贝岭
000019,600173,治理指数,卧龙地产
000019,600176,治理指数,中国巨石
000019,600177,治理指数,雅戈尔
000019,600183,治理指数,生益科技
000019,600188,治理指数,兖州煤业
000019,600190,治理指数,锦州港
000019,600195,治理指数,中牧股份
000019,600196,治理指数,复星医药
000019,600206,治理指数,有研新材
000019,600210,治理指数,紫江企业
000019,600223,治理指数,鲁商置业
000019,600233,治理指数,圆通速递
000019,600243,治理指数,青海华鼎
000019,600246,治理指数,万通地产
000019,600251,治理指数,冠农股份
000019,600256,治理指数,广汇能源
000019,600260,治理指数,凯乐科技
000019,600261,治理指数,阳光照明
000019,600262,治理指数,北方股份
000019,600266,治理指数,北京城建
000019,600269,治理指数,赣粤高速
000019,600270,治理指数,外运发展
000019,600271,治理指数,航天信息
000019,600273,治理指数,嘉化能源
000019,600282,治理指数,南钢股份
000019,600284,治理指数,浦东建设
000019,600297,治理指数,广汇汽车
000019,600303,治理指数,曙光股份
000019,600308,治理指数,华泰股份
000019,600309,治理指数,万华化学
000019,600310,治理指数,桂东电力
000019,600323,治理指数,瀚蓝环境
000019,600325,治理指数,华发股份
000019,600332,治理指数,白云山
000019,600335,治理指数,国机汽车
000019,600337,治理指数,美克家居
000019,600350,治理指数,山东高速
000019,600351,治理指数,亚宝药业
000019,600352,治理指数,浙江龙盛
000019,600360,治理指数,华微电子
000019,600362,治理指数,江西铜业
000019,600367,治理指数,红星发展
000019,600371,治理指数,万向德农
000019,600373,治理指数,中文传媒
000019,600376,治理指数,首开股份
000019,600377,治理指数,宁沪高速
000019,600383,治理指数,金地集团
000019,600386,治理指数,北巴传媒
000019,600389,治理指数,江山股份
000019,600396,治理指数,金山股份
000019,600405,治理指数,动力源
000019,600406,治理指数,国电南瑞
000019,600409,治理指数,三友化工
000019,600422,治理指数,昆药集团
000019,600428,治理指数,中远海特
000019,600435,治理指数,北方导航
000019,600436,治理指数,片仔癀
000019,600439,治理指数,瑞贝卡
000019,600452,治理指数,涪陵电力
000019,600456,治理指数,宝钛股份
000019,600458,治理指数,时代新材
000019,600459,治理指数,贵研铂业
000019,600460,治理指数,士兰微
000019,600463,治理指数,空港股份
000019,600468,治理指数,百利电气
000019,600483,治理指数,福能股份
000019,600486,治理指数,扬农化工
000019,600488,治理指数,天药股份
000019,600489,治理指数,中金黄金
000019,600495,治理指数,晋西车轴
000019,600496,治理指数,精工钢构
000019,600497,治理指数,驰宏锌锗
000019,600498,治理指数,烽火通信
000019,600499,治理指数,科达洁能
000019,600500,治理指数,中化国际
000019,600502,治理指数,安徽水利
000019,600507,治理指数,方大特钢
000019,600508,治理指数,上海能源
000019,600510,治理指数,黑牡丹
000019,600511,治理指数,国药股份
000019,600517,治理指数,置信电气
000019,600518,治理指数,康美药业
000019,600522,治理指数,中天科技
000019,600528,治理指数,中铁工业
000019,600531,治理指数,豫光金铅
000019,600533,治理指数,栖霞建设
000019,600535,治理指数,天士力
000019,600547,治理指数,山东黄金
000019,600548,治理指数,深高速
000019,600549,治理指数,厦门钨业
000019,600551,治理指数,时代出版
000019,600557,治理指数,康缘药业
000019,600560,治理指数,金自天正
000019,600566,治理指数,济川药业
000019,600580,治理指数,卧龙电气
000019,600582,治理指数,天地科技
000019,600583,治理指数,海油工程
000019,600588,治理指数,用友网络
000019,600597,治理指数,光明乳业
000019,600600,治理指数,青岛啤酒
000019,600611,治理指数,大众交通
000019,600619,治理指数,海立股份
000019,600620,治理指数,天宸股份
000019,600633,治理指数,浙数文化
000019,600635,治理指数,大众公用
000019,600642,治理指数,申能股份
000019,600649,治理指数,城投控股
000019,600657,治理指数,信达地产
000019,600658,治理指数,电子城
000019,600660,治理指数,福耀玻璃
000019,600663,治理指数,陆家嘴
000019,600674,治理指数,川投能源
